Año,Mes,Dia,Fecha,Tｰ Media,TｰMaxima,TｰMinima,Lluvia,%Humedad,Evapotransp,Pto rocio,RadSolar,EnerSolar,PresionBarom
2020,Dic,3,12/3/2020,11.56,18.3,6.8,4.6,78.76,3.49,7.76,235.15,1.69,507.2
2020,Dic,4,12/4/2020,12.44,16.9,8.5,0.6,75.44,3.11,8.01,200.16,1.43,507.93
2020,Dic,5,12/5/2020,12.85,17.3,8.9,2.4,72.83,2.68,7.89,169.48,1.21,508.7
2020,Dic,6,12/6/2020,10.92,14.7,9.1,7,81.31,1.64,7.77,108.8,0.78,508.43
2020,Dic,7,12/7/2020,11.67,15.9,9.1,7,81.18,2.4,8.45,162.22,1.16,508.39
2020,Dic,8,12/8/2020,12.69,19.8,7.7,1.2,73.33,4.24,7.69,265.4,1.9,508.8
2020,Dic,9,12/9/2020,13.4,21.4,7.6,1.2,70.8,4.97,7.84,295.07,2.11,508.42
2020,Dic,10,12/10/2020,11.87,16.7,7.5,0,73.21,2.69,7.07,160.57,1.15,507.46
2020,Dic,11,12/11/2020,13.19,21.7,8.2,7.2,67.82,5.27,6.86,323.93,2.32,506.95
2020,Dic,12,12/12/2020,13.4,21.6,6.6,0.2,63.3,5.29,6.01,304.21,2.18,507.4
2020,Dic,13,12/13/2020,12.04,20.8,7.2,0.2,66.57,4.11,5.8,241.95,1.73,508.44
2020,Dic,14,12/14/2020,12.28,18.6,5.7,3.2,67.98,4.05,6.3,236.55,1.7,507.79
2020,Dic,15,12/15/2020,12.59,20,7.3,5,64.17,5.36,5.43,309.9,2.22,506.97
2020,Dic,16,12/16/2020,11.61,17.2,7.4,0.2,70.93,3.29,6.33,186.16,1.33,507.68
2020,Dic,17,12/17/2020,12.62,19.3,7.1,0,67.2,5.02,6.25,306.99,2.2,508.17
2020,Dic,18,12/18/2020,12.79,19.7,8.2,0,67.12,4.36,6.46,260.86,1.87,507.86
2020,Dic,19,12/19/2020,14.04,20.1,7.8,0.2,63.55,5.15,6.87,303.12,2.17,506.79
2020,Dic,20,12/20/2020,12.76,19.2,7.3,1.8,69.79,3.08,7.11,181.01,1.3,507.01
2020,Dic,21,12/21/2020,13.25,19.9,7.4,6.6,70.88,4.17,7.7,259.64,1.86,507.77
2020,Dic,22,12/22/2020,8.31,10.1,6.2,26.4,88.41,1.13,6.49,84.44,0.6,508.65
2020,Dic,23,12/23/2020,12.1,16.3,8.4,0.4,78.37,2.71,8.31,175.81,1.26,507.5
2020,Dic,24,12/24/2020,12.64,18.4,8.4,1.8,73.66,3.7,7.9,228.83,1.64,507.38
2020,Dic,25,12/25/2020,11.44,15.4,8.5,9.4,81.03,2.22,8.23,151.01,1.08,507.24
2020,Dic,26,12/26/2020,11.51,16.6,7.4,13,79.03,2.65,7.84,184.72,1.32,506.02
2020,Dic,27,12/27/2020,11.2,16.9,6.9,3,77.54,2.94,7.2,188.72,1.35,506.14
2020,Dic,28,12/28/2020,10.38,15.9,8.3,25.2,86.09,2.22,8.08,165.35,1.19,507.18
2020,Dic,29,12/29/2020,11.49,17.3,8.3,1.4,80.22,3.2,8.02,222.97,1.6,506.93
2020,Dic,30,12/30/2020,12.12,17.3,8.6,2.8,76.24,3.55,7.86,226.86,1.63,506.96
2020,Dic,31,12/31/2020,11.68,17.2,9.2,1,76.55,2.66,7.57,167.06,1.2,507.41
2021,Ene,1,1/1/2021,12.92,18.2,8.7,0.2,74.85,4.7,8.32,290.22,2.08,508.39
2021,Ene,2,1/2/2021,11.74,17.5,8.7,10.8,78.58,3.72,7.94,240.03,1.72,508.29
2021,Ene,3,1/3/2021,11.28,16.8,7.4,23.2,80.33,3.39,7.88,231.54,1.66,507.5
2021,Ene,4,1/4/2021,10.8,19.2,5.6,35.6,76.72,4.05,6.56,283.06,2.03,506.91
2021,Ene,5,1/5/2021,11.42,19.3,5.9,0.4,77.22,3.89,7.36,279.15,2,506.21
2021,Ene,6,1/6/2021,11.55,15.7,8,0.2,78.92,2.29,7.91,151.57,1.09,506.84
2021,Ene,7,1/7/2021,10.44,16.2,7.4,1.6,78.58,2.47,6.76,161.59,1.16,508.12
2021,Ene,8,1/8/2021,11.16,19.1,5.4,11.4,76.96,4.12,6.95,282.69,2.03,508.2
2021,Ene,9,1/9/2021,10.91,17.6,7.6,5.2,78.55,2.62,7.19,169.47,1.21,507.91
2021,Ene,10,1/10/2021,10.75,18.1,6.3,4.2,81.97,3.78,7.56,252.69,1.81,508.08
2021,Ene,11,1/11/2021,12.05,16.7,7.8,0.2,75.02,4.06,7.59,263.23,1.89,508.08
2021,Ene,12,1/12/2021,12.97,18.8,6.8,0.6,70.83,4.69,7.62,291.98,2.09,507.74
2021,Ene,13,1/13/2021,13.15,18.3,8.2,1.4,70.78,4.34,7.83,259.24,1.86,507.53
2021,Ene,14,1/14/2021,10.72,13.2,8.5,0.6,79.46,1.86,7.3,114.24,0.82,507.47
2021,Ene,15,1/15/2021,12.26,17.3,8.1,5,76.73,2.58,8.17,167.01,1.2,506.77
2021,Ene,16,1/16/2021,12.076,18.367,7.733,2.422,74.749,3.882,7.393,250.9,13.83,672.3
2021,Ene,17,1/17/2021,11.447,17.644,7.189,6.378,76.331,3.298,7.166,220.736,12.292,672.943
2021,Ene,18,1/18/2021,12.09,14.8,9.6,0.4,76.68,0.55,8,78.25,0.56,507.16
2021,Ene,19,1/19/2021,12.35,18.6,8.9,0.4,79.03,3.48,8.64,222.44,1.59,507.06
2021,Ene,20,1/20/2021,10.84,14.2,8.4,8,84.98,1.55,8.38,113.12,0.81,507.38
2021,Ene,21,1/21/2021,10.49,14.1,8.2,11.4,85.64,1.62,8.14,113.93,0.82,507.6
2021,Ene,22,1/22/2021,11.24,15.7,7.7,3.2,81.76,3.05,8.13,205.05,1.47,508
2021,Ene,23,1/23/2021,12.29,18.7,8.4,0.4,75.3,3.82,7.86,241.43,1.73,507.84
2021,Ene,24,1/24/2021,11.75,16.1,8.4,0.6,77.05,2.86,7.78,188.47,1.35,507.4
2021,Ene,25,1/25/2021,12.61,17.3,7.8,0,74.8,3.35,8.1,207.61,1.49,506.87
2021,Ene,26,1/26/2021,13.2,18.6,9.2,0.6,73.22,4.82,8.23,304.08,2.18,506.85
2021,Ene,27,1/27/2021,13.91,20.1,8.2,1.4,68.74,5.77,7.78,322.6,2.31,506.69
2021,Ene,28,1/28/2021,12.25,17.6,8.9,0.2,75.78,3.39,7.89,212.04,1.52,506.52
2021,Ene,29,1/29/2021,12.77,18.9,7,0,64.3,5.57,5.47,345.42,2.48,506.3
2021,Ene,30,1/30/2021,11.27,16.4,6.8,0.2,74.58,2.8,6.82,170.8,1.22,507.42
2021,Ene,31,1/31/2021,12.3,18.6,7.7,0,72.58,3.32,7.25,201.73,1.45,507.75
2021,Feb,1,2/1/2021,13.16,20.5,7.6,1.8,72.72,4.48,8.05,288.99,2.07,507.3
2021,Feb,2,2/2/2021,12.37,17.2,9.3,2.6,72.58,2.92,7.5,175.53,1.26,507.47
2021,Feb,3,2/3/2021,9.92,12.6,8.3,10.2,86.31,1.48,7.71,107.64,0.77,508.56
2021,Feb,4,2/4/2021,12.43,18.2,8.1,1.2,78.48,4.17,8.57,267.4,1.92,508.61
2021,Feb,5,2/5/2021,11.45,16.3,8.9,1.8,82.38,2.42,8.48,156.88,1.12,508.37
2021,Feb,6,2/6/2021,12.99,18.6,8.8,3.6,76.63,4.31,8.77,269.07,1.93,508.02
2021,Feb,7,2/7/2021,11.91,18,8.9,1.8,77.39,2.65,7.97,168.85,1.21,508.25
2021,Feb,8,2/8/2021,10.29,15.2,5.8,24.6,82.89,2.5,7.4,167.32,1.2,508.31
2021,Feb,9,2/9/2021,11.5,18.1,8,15.8,80.08,3.26,8.01,227.19,1.63,507.41
2021,Feb,10,2/10/2021,11.66,19.6,8.2,8.6,79.33,3.91,7.95,263.68,1.89,506.74
2021,Feb,11,2/11/2021,12.42,19.3,8.2,7.4,76.5,4.59,8.11,313.09,2.24,506.53
2021,Feb,12,2/12/2021,11.44,18.5,7.4,1,79.34,3.18,7.85,215.79,1.55,506.97
2021,Feb,13,2/13/2021,11.14,17.4,6.9,18,75.6,3.38,6.78,209.26,1.5,507.64
2021,Feb,14,2/14/2021,11.99,19.7,7.2,1,73.11,5.27,6.8,329.59,2.36,507.35
2021,Feb,15,2/15/2021,12.88,19.2,8.1,0,67.6,4.7,6.4,292.38,2.1,507.06
2021,Feb,16,2/16/2021,12.38,19.6,7.1,0,66.91,4.55,5.84,280.67,2.01,506.93
2021,Feb,17,2/17/2021,12.88,18.3,8.2,0,67,4.41,6.47,265.72,1.9,506.63
2021,Feb,18,2/18/2021,11.48,15.7,8.8,0,73.29,2.39,6.69,155.42,1.11,507.33
2021,Feb,19,2/19/2021,11.28,17.6,8.3,0.8,75.53,2.87,6.86,174.12,1.25,507.68
2021,Feb,20,2/20/2021,11.07,15.8,8.6,0.6,80.83,2.29,7.8,148.7,1.07,508.13
2021,Feb,21,2/21/2021,11.07,15.7,8.7,5.2,77.02,2.35,7.08,151.8,1.09,508.07
2021,Feb,22,2/22/2021,12.22,17.9,8.3,0.4,73.49,4.02,7.41,221.57,1.59,507.86
2021,Feb,23,2/23/2021,12.39,18.4,8.9,0.6,76.64,3.85,8.24,244.14,1.75,508.35
2021,Feb,24,2/24/2021,12.65,18.9,7.6,1.8,71.74,4.82,7.32,312.78,2.24,508.77
2021,Feb,25,2/25/2021,13.57,20.4,7.2,0,61.84,5.76,5.48,341.07,2.44,508.31
2021,Feb,26,2/26/2021,13.69,20.4,7.1,5.2,68.91,5.01,7.69,296.64,2.13,507.42
2021,Feb,27,2/27/2021,10.42,17.6,7.4,17,84.3,2.92,7.71,194.62,1.39,507.81
2021,Feb,28,2/28/2021,12.65,18.9,8.9,0.2,75.71,4.4,8.04,286.77,2.06,507.07
2021,Mar,1,3/1/2021,12.67,19,8.3,1.8,74.11,4.4,7.92,294.47,2.11,506.3
2021,Mar,2,3/2/2021,13.16,18.9,9.5,0.4,70.9,4.34,7.79,282.19,2.02,506.74
2021,Mar,3,3/3/2021,12.03,18.3,6.9,13.2,74,3.68,7.27,216.69,1.55,508.01
2021,Mar,4,3/4/2021,11.32,17.4,8.1,2.6,76.91,2.9,7.25,185.06,1.33,507.97
2021,Mar,5,3/5/2021,12.18,17.7,8.1,3.4,74.45,3.91,7.58,253.83,1.82,507.38
2021,Mar,6,3/6/2021,10.11,16.8,7.6,15.6,83.97,1.94,7.42,140.82,1.01,508.11
2021,Mar,7,3/7/2021,11.01,17.4,7.8,2.6,83.55,2.33,8.21,161.46,1.16,508.4
2021,Mar,8,3/8/2021,12,20,8.2,4.4,77.32,4.54,7.86,303.58,2.18,508.46
2021,Mar,9,3/9/2021,11.22,17.9,7.8,5.4,78.53,3.28,7.39,209.91,1.5,508.06
2021,Mar,10,3/10/2021,10.74,18.3,6.3,11.4,75.75,4.57,6.22,299.88,2.15,508
2021,Mar,11,3/11/2021,10.18,18.2,4.2,0.2,73.93,4.2,5.26,291.52,2.09,507.56
2021,Mar,12,3/12/2021,11.04,15.9,7.5,0.2,74.26,3.05,6.48,197.78,1.42,507.96
2021,Mar,13,3/13/2021,10.74,16.8,6.9,4.2,79.07,2.86,7.09,206.33,1.48,508.16
2021,Mar,14,3/14/2021,11.67,16.1,8.6,0,78.31,2.74,7.88,185.66,1.33,507.68
2021,Mar,15,3/15/2021,11.21,16.8,7,0,74.83,2.61,6.67,163.3,1.17,507.93
2021,Mar,16,3/16/2021,11.98,17.4,8.5,6.8,76.91,3.28,7.88,218.84,1.57,507.53
2021,Mar,17,3/17/2021,10.55,14.4,8.7,4.6,83.59,1.4,7.85,93.33,0.67,507.63
2021,Mar,18,3/18/2021,10.88,15.4,7.9,3,79.31,1.96,7.32,133,0.95,507.48
2021,Mar,19,3/19/2021,10.97,17.1,7.4,7.8,78.02,3.28,7.02,224.23,1.61,506.79
2021,Mar,20,3/20/2021,10.83,16.8,7.6,0,79.56,2.51,7.23,180.06,1.29,506.93
2021,Mar,21,3/21/2021,11.7,17.1,8,1,78.27,2.79,7.86,181.78,1.3,507.94
2021,Mar,22,3/22/2021,10.09,13.9,7.9,9,83.65,1.82,7.39,125.18,0.9,508.53
2021,Mar,23,3/23/2021,10.47,15.3,7.4,0.4,82.86,2.42,7.57,164.31,1.18,508.32
2021,Mar,24,3/24/2021,9.96,15.9,7.8,0.2,85.72,1.66,7.52,266.33,1.91,509.11
2021,Mar,25,3/25/2021,11.673,17.433,7.078,4.111,77.021,3.038,7.51,195.113,12.949,672.412
2021,Mar,26,3/26/2021,11.3,16.6,7.878,4.267,80.684,2.514,7.902,173.817,10.846,672.994
2021,Mar,27,3/27/2021,11.193,16.156,7.956,1.867,80.428,2.34,7.788,151.329,9.558,673.628
2021,Mar,28,3/28/2021,11.618,17.189,7.156,0.867,76.288,3.184,7.287,207.703,13.332,673.562
2021,Mar,29,3/29/2021,11.434,17.767,6.778,4.489,73.747,3.674,6.427,236.4,15.364,673.156
2021,Mar,30,3/30/2021,11.379,17.967,6.8,1.289,76.418,3.291,7.038,220.264,13.814,673.214
2021,Mar,31,3/31/2021,11.48,15.4,7.1,11.4,78.18,0.89,7.69,126.27,0.9,507.23
2021,Abr,1,4/1/2021,10.25,16.8,5.9,8.4,79.22,3.09,6.59,208.57,1.49,507.39
2021,Abr,2,4/2/2021,11.5,17.4,6.8,0,76.69,3.18,7.32,207.27,1.49,507.57
2021,Abr,3,4/3/2021,10.92,14.9,7.6,1.8,78.51,2.58,7.21,168.3,1.21,508.4
2021,Abr,4,4/4/2021,10.51,15.1,7.8,1.6,81.35,1.9,7.37,118.88,0.85,508.29
2021,Abr,5,4/5/2021,10.55,14.3,7.9,4.2,82.87,1.88,7.69,131.94,0.95,508.32
2021,Abr,6,4/6/2021,10.65,14.6,7.8,3.8,83.13,2.06,7.84,139.03,1,508.55
2021,Abr,7,4/7/2021,11.14,17.7,7.6,27.6,80.42,3.09,7.64,196.14,1.41,508.85
2021,Abr,8,4/8/2021,11.18,17,7,0,77.74,3.5,7.29,234.31,1.68,508.7
2021,Abr,9,4/9/2021,9.6,13.7,7.7,9.8,84.55,1.48,7.08,113.45,0.81,509.07
2021,Abr,10,4/10/2021,11.11,15.8,8.1,1.2,80.25,2.15,7.68,136.49,0.98,508.28
2021,Abr,11,4/11/2021,10.26,14.5,6.8,9.8,82.64,2.21,7.35,155.75,1.12,508.44
2021,Abr,12,4/12/2021,11.37,16.7,7.2,8,79.51,2.74,7.77,185.24,1.33,508.95
2021,Abr,13,4/13/2021,12,17,7.8,0,76.35,3.3,7.79,213,1.53,509.31
2021,Abr,14,4/14/2021,11.11,16.8,7.8,4,79.31,2.83,7.55,177.59,1.27,509.14
2021,Abr,15,4/15/2021,12.21,18.6,7.7,0,73.15,4.57,7.22,290.37,2.08,508.08
2021,Abr,16,4/16/2021,11.94,19.5,6.8,1.2,73.16,3.94,6.88,259.05,1.86,508.2
2021,Abr,17,4/17/2021,11.57,20.9,4.9,0,68.19,4.63,5.16,290.86,2.08,508.37
2021,Abr,18,4/18/2021,11.35,20.2,5.3,0.2,73.86,3.9,6.26,250.5,1.8,508.49
2021,Abr,19,4/19/2021,9.59,18.2,5.2,0,76.86,2.27,5.42,315.61,2.26,509.47
2021,Abr,20,4/20/2021,11.048,17.73,5.77,0.28,71.944,2.804,5.676,177.266,10.722,658.021
2021,Abr,21,4/21/2021,10.536,18.3,4.91,4.42,74.326,3.085,5.722,201.267,11.628,657.801
2021,Abr,22,4/22/2021,10.559,17.64,5.14,0.84,74.292,2.909,5.655,193.275,10.82,658.339
2021,Abr,23,4/23/2021,10.79,16.76,6.3,0.26,75.569,2.47,6.347,159.637,9.635,657.78
2021,Abr,24,4/24/2021,11.233,17.74,6.78,0.02,74.399,2.834,6.413,179.914,10.507,657.736
2021,Abr,25,4/25/2021,11.21,18.01,5.69,1.96,70.761,3.098,5.358,191.607,11.61,657.704
2021,Abr,26,4/26/2021,10.759,18.15,4.76,1.14,73.185,2.952,5.484,190.294,11.566,657.899
2021,Abr,27,4/27/2021,11.2,18.38,5.77,0.4,71.429,3.152,5.639,195.528,11.62,657.531
2021,Abr,28,4/28/2021,10.919,17.69,6.23,0.84,74.449,2.814,6.051,180.216,10.269,657.63
2021,Abr,29,4/29/2021,10.987,17.01,6.28,1.88,74.605,2.677,6.211,170.673,9.696,657.877
2021,Abr,30,4/30/2021,10.678,17.6,5.55,0.66,74.254,2.61,5.911,163.342,9.249,657.828
2021,May,1,5/1/2021,10.55,19.1,4.7,0,70.18,3.8,4.88,237.87,1.7,508.71
2021,May,2,5/2/2021,10.28,18.9,2.7,0,65.16,3.61,3.2,213.58,1.53,508.87
2021,May,3,5/3/2021,10.11,19.8,3.2,0,65.1,4.04,2.9,252.21,1.81,508.65
2021,May,4,5/4/2021,10.98,17.6,5.6,0,72.82,3.29,6.04,199.8,1.43,509.21
2021,May,5,5/5/2021,9.51,17,4.7,0,76.66,2.62,5.3,166.92,1.2,509.86
2021,May,6,5/6/2021,10.39,19.4,2.7,0,72.85,3.32,5.25,207.55,1.49,509.13
2021,May,7,5/7/2021,8.94,15.3,6.8,0,83.21,1.12,6.1,157.53,1.13,509.44
2021,May,8,5/8/2021,9.994,16.59,4.93,3.04,74.222,2.661,5.126,167.671,10.239,658.684
2021,May,9,5/9/2021,10.049,16.85,4.86,0.66,73.508,2.348,5.144,149.26,9.043,658.432
2021,May,10,5/10/2021,10.202,17.39,4.34,0.04,72,2.559,4.891,160.173,8.875,658.292
2021,May,11,5/11/2021,11.84,17.1,6.4,0,62.89,0.9,4.79,72.62,0.52,508.04
2021,May,12,5/12/2021,9.28,15,4.4,0,75.16,2.25,4.9,125.75,0.9,509.08
2021,May,13,5/13/2021,9.99,16.7,4.6,0,75.18,2.01,5.58,121.26,0.87,509.05
2021,May,14,5/14/2021,9.86,17.1,2.8,3.4,76,2.68,5.57,160.45,1.15,508.8
2021,May,15,5/15/2021,9.29,16.6,3.3,0,69.15,2.86,3.43,179.42,1.29,509.46
2021,May,16,5/16/2021,9.24,17.9,0.9,0.2,71.95,3.14,3.91,201.27,1.44,509.28
2021,May,17,5/17/2021,9.32,18.5,2,0,69.37,3.43,3.33,221.69,1.59,509.55
2021,May,18,5/18/2021,9.09,16.5,3.6,0,67.94,3.12,2.74,171.03,1.23,509.6
2021,May,19,5/19/2021,9.8,18.2,3.2,0,61.17,4.26,1.61,248.91,1.78,508.86
2021,May,20,5/20/2021,9.78,18.7,2.8,0,66.25,3.68,3.04,219.34,1.57,508.46
2021,May,21,5/21/2021,9.52,17.9,4.1,0,71.69,2.77,4.18,166.41,1.19,508.27
2021,May,22,5/22/2021,9.62,18.4,2.5,0,70.58,3.15,3.98,188.11,1.35,508.61
2021,May,23,5/23/2021,8.8,14.1,4.2,3.6,77.56,1.6,4.89,98.94,0.71,509.37
2021,May,24,5/24/2021,7.93,12.8,4.8,10.8,80.91,1.65,4.74,120.34,0.86,510.36
2021,May,25,5/25/2021,8.42,14.7,4.9,1.8,81.33,1.82,5.26,113.16,0.81,510.13
2021,May,26,5/26/2021,9.06,16,2.6,0,74.89,2.43,4.54,163.06,1.17,510.49
2021,May,27,5/27/2021,9.64,16.3,5.3,0,70.99,2.34,4.37,134.18,0.96,509.74
2021,May,28,5/28/2021,9.24,19.3,1.1,0,63.73,3.53,1.65,215.13,1.54,508.42
2021,May,29,5/29/2021,8.81,18.7,0.2,0,61.37,3.81,0.78,239.46,1.72,508.2
2021,May,30,5/30/2021,8.55,17.1,0.4,0,64.75,3.08,1.78,174.3,1.25,509.26
2021,May,31,5/31/2021,8.64,17,2.3,0,72.12,2.28,3.6,143.09,1.03,509.79
2021,Jun,1,6/1/2021,10.45,19.6,2.6,0,66.32,3.98,3.56,227.86,1.63,508.74
2021,Jun,2,6/2/2021,10.69,19.4,5.2,0,67.44,3.45,4.18,209.1,1.5,508.29
2021,Jun,3,6/3/2021,10.08,15.4,5.2,0,73.18,2.23,5.29,136.68,0.98,508.82
2021,Jun,4,6/4/2021,9.27,14.6,5.8,6.8,78.91,1.44,5.7,85.11,0.61,509.17
2021,Jun,5,6/5/2021,8.58,17,2.3,0,74.4,2.77,3.75,165.87,1.19,508.63
2021,Jun,6,6/6/2021,7.32,12.5,4.1,0.2,80.46,1.13,4.13,73.74,0.53,508.99
2021,Jun,7,6/7/2021,7.86,17.1,0.2,0.4,66.7,3.64,0.81,212.45,1.52,508.62
2021,Jun,8,6/8/2021,8.51,17.1,1.7,0,69.12,3.08,2.59,173.94,1.25,508.92
2021,Jun,9,6/9/2021,9.38,16.7,3.2,0,65.24,3.58,2.47,192.35,1.38,508.94
2021,Jun,10,6/10/2021,9.13,17.7,0.7,0,63.32,3.73,1.57,203.68,1.46,509.04
2021,Jun,11,6/11/2021,8.44,15.6,2.8,0.2,74.78,2.11,3.99,129.5,0.93,509.2
2021,Jun,12,6/12/2021,10.04,16.4,5.9,0.2,71.8,3.45,4.81,206.9,1.48,508.76
2021,Jun,13,6/13/2021,9.85,16.2,4.8,0,69.84,2.79,4.23,163.85,1.17,508.83
2021,Jun,14,6/14/2021,9.25,16.8,3.7,0,70.52,2.84,3.77,171.49,1.23,508.94
2021,Jun,15,6/15/2021,8.91,15.8,3.7,0,72.22,2.28,3.86,122.92,0.88,509.21
2021,Jun,16,6/16/2021,8.74,15.4,3.3,0,73.08,2.26,3.95,129.7,0.93,508.94
2021,Jun,17,6/17/2021,8.68,14.8,4.3,0,74.64,1.6,4.17,98.9,0.71,508.96
2021,Jun,18,6/18/2021,9.44,16.4,4.3,0,71.21,2.44,4.14,135.83,0.97,509.28
2021,Jun,19,6/19/2021,8.71,16.7,2.8,0,69.63,2.85,2.98,170.77,1.22,509.79
2021,Jun,20,6/20/2021,9.14,16.9,2.9,0,67.46,2.49,2.96,144.55,1.04,510
2021,Jun,21,6/21/2021,9.37,18.4,1.6,0,68.78,2.81,3.31,173.52,1.24,509.35
2021,Jun,22,6/22/2021,9.87,17.6,4.4,0,68.39,2.67,3.89,159.75,1.15,509.47
2021,Jun,23,6/23/2021,9.59,18.4,2.2,0,64.78,3.66,2.49,210.08,1.51,509.43
2021,Jun,24,6/24/2021,9.54,18.6,3.6,0,68.87,2.87,3.5,168.44,1.21,508.74
2021,Jun,25,6/25/2021,9.61,17.7,3.9,0,67.76,2.54,3.48,150.46,1.08,508.5
2021,Jun,26,6/26/2021,8.76,16.6,2.9,0,68.65,2.91,2.64,169.44,1.21,508.12
2021,Jun,27,6/27/2021,8.02,16.8,0.9,0,68.97,2.43,2.13,134.51,0.96,508.19
2021,Jun,28,6/28/2021,8.74,15.8,2.8,0,64.15,2.95,1.43,148.93,1.07,509.11
2021,Jun,29,6/29/2021,9.07,17.2,3.2,0,64.81,3.58,2.05,221.78,1.59,509.71
2021,Jun,30,6/30/2021,9.43,17.9,4.4,0,63.46,3.53,1.97,216.16,1.55,509.36
2021,Jul,1,7/1/2021,8.05,18.1,-0.2,0,60.84,3.74,-0.22,230.9,1.65,509.36
2021,Jul,2,7/2/2021,8.03,17.9,-0.8,0,56.75,3.82,-1.42,230.61,1.65,510.09
2021,Jul,3,7/3/2021,7.35,17.6,-1.6,0,52.94,3.82,-3.46,232.74,1.67,510.69
2021,Jul,4,7/4/2021,8.07,18.6,-0.6,0,55.31,3.85,-1.84,231.36,1.66,510.12
2021,Jul,5,7/5/2021,8.16,18.8,-0.9,0,54.9,3.96,-2.01,231.66,1.66,510.01
2021,Jul,6,7/6/2021,8.65,17.9,-0.1,0,56.73,4.09,-0.51,230.22,1.65,509.64
2021,Jul,7,7/7/2021,8.61,18.8,-0.7,0,57.4,3.92,-0.08,230.43,1.65,508.38
2021,Jul,8,7/8/2021,8.72,17.7,0.2,0,59.56,4.03,0.43,229.86,1.65,508.67
2021,Jul,9,7/9/2021,8.83,19.2,0.9,0,60.69,3.91,0.42,220.4,1.58,508.71
2021,Jul,10,7/10/2021,9.18,19.7,0.6,0,60.32,3.81,0.61,226.72,1.63,508.5
2021,Jul,11,7/11/2021,8.82,15.2,3.7,0,70.18,2.26,3.39,127.64,0.91,508.97
2021,Jul,12,7/12/2021,8.53,17.7,1.2,0,69.95,2.79,2.71,168.39,1.21,509.04
2021,Jul,13,7/13/2021,9.15,18.7,1.9,0,66.92,3.06,2.5,179.85,1.29,509.32
2021,Jul,14,7/14/2021,9.46,18.7,1.7,0,64.9,3.11,2.3,171.66,1.23,509.14
2021,Jul,15,7/15/2021,9.43,19.4,1.6,0,61.82,3.83,1.34,235.07,1.68,508.98
2021,Jul,16,7/16/2021,9.06,18.7,0.9,0,63.27,3.88,1.42,226.99,1.63,508.76
2021,Jul,17,7/17/2021,9.6,18.3,2.7,0,65.44,3.16,2.53,171.68,1.23,508.94
2021,Jul,18,7/18/2021,9.17,13.8,4.6,0,74.06,1.78,4.66,100.39,0.72,510.03
2021,Jul,19,7/19/2021,10.23,18.3,4.6,6.2,68.83,3.41,4.27,208.89,1.5,509.44
2021,Jul,20,7/20/2021,9.43,17.6,4.9,1.6,72.24,3.03,4.26,203.27,1.46,509.22
2021,Jul,21,7/21/2021,9.67,18.7,3.4,0,67.29,3.12,3.23,198.36,1.42,509.68
2021,Jul,22,7/22/2021,9.21,18.8,1,0,61.07,4.09,0.83,235.69,1.69,510.53
2021,Jul,23,7/23/2021,9.23,18.2,0.4,0,57.89,3.89,0.31,223.83,1.6,510.15
2021,Jul,24,7/24/2021,9.53,18.6,0.7,0,55.37,4.18,-0.17,238.88,1.71,509.45
2021,Jul,25,7/25/2021,10.34,18.9,4.4,0,54.58,4.09,0.53,233.64,1.67,508.93
2021,Jul,26,7/26/2021,9.15,17.8,0.7,0,59.57,3.16,0.97,174.99,1.25,509.05
2021,Jul,27,7/27/2021,9.32,19.2,1.4,0,61.19,3.83,1.26,231.19,1.66,509.07
2021,Jul,28,7/28/2021,8.26,13.9,3.1,0,72.08,1.63,3.39,90.02,0.65,509.04
2021,Jul,29,7/29/2021,9.21,16,3.4,0,68.5,2.4,3.35,134.41,0.96,508.6
2021,Jul,30,7/30/2021,8.98,16.6,3.7,0,67.82,2.42,2.94,135.41,0.97,508.95
2021,Jul,31,7/31/2021,8.99,16.8,3.2,0,65.53,2.96,2.46,163.16,1.17,509.57
2021,Ago,1,8/1/2021,7.93,15.2,2.1,0,68.63,2.3,2.17,127.29,0.91,510.81
2021,Ago,2,8/2/2021,8.07,16.1,1.9,0,69.15,2.62,2.4,156.49,1.12,510.87
2021,Ago,3,8/3/2021,8.04,16.6,1.2,0,67.75,2.99,1.9,189.07,1.36,510.41
2021,Ago,4,8/4/2021,8.58,17.5,0.6,0,60.09,3.86,0.23,220.2,1.58,510.68
2021,Ago,5,8/5/2021,8.65,17.8,-0.1,0,58.39,3.5,-0.02,207.47,1.49,510.82
2021,Ago,6,8/6/2021,9.37,19.9,-0.2,0,51.75,4.47,-1.82,260.52,1.87,509.94
2021,Ago,7,8/7/2021,9.53,19.3,-0.3,0,51.44,4.69,-1.31,259.23,1.86,509.12
2021,Ago,8,8/8/2021,10.26,20.2,1.6,0,54.14,4.62,0.22,259.14,1.86,508.92
2021,Ago,9,8/9/2021,10.32,20.1,1.2,0,55.66,4.39,0.78,257.27,1.84,509.42
2021,Ago,10,8/10/2021,9.63,17.2,2.7,0,60.98,3.07,1.85,164.12,1.18,509.78
2021,Ago,11,8/11/2021,9.86,17.9,3.4,0,61.72,3.5,2.18,203.53,1.46,509.69
2021,Ago,12,8/12/2021,9.92,18.6,1.5,0,59.39,4.36,1.53,257.65,1.85,509.18
2021,Ago,13,8/13/2021,10.67,19.6,2.9,0,61.91,4.35,2.89,254.35,1.82,509.03
2021,Ago,14,8/14/2021,10.81,19.3,3.4,0,60.82,3.62,2.71,208.18,1.49,509.22
